id,birthY,gender,nationality,label
13411,1428,1,明,朱祁鈺
13412,514,1,隋,周宣明
13413,1447,1,明,朱見深
13414,1491,1,明,朱厚照
13415,1582,1,明,朱常洛
13416,1860,1,清 民國,程德全
13417,1605,1,明,朱由校
13418,552,1,南梁,劉欣
13419,1612,1,明,朱由檢
13420,555,1,陳,劉雅
13421,1607,1,南明,朱由崧
13422,550,1,陳,智強
13423,1618,1,南明,朱以海
13424,1623,1,南明,朱由榔
13425,566,1,隋,潘誕
13426,555,1,唐,道璋
13427,1654,1,清,愛新覺羅玄燁
13428,601,1,唐,智實
13429,576,1,唐,金武林
13430,1711,1,清,愛新覺羅弘曆
13431,1782,1,清,愛新覺羅旻寧
13432,580,1,唐,法雅
13433,1831,1,清,愛新覺羅奕詝
13434,576,2,新羅,金德曼
13435,1857,1,清,愛新覺羅載淳
13436,1871,1,清,愛新覺羅載湉
13437,555,1,唐,普應
13438,576,1,唐,圓勝
13439,531,1,唐,曇選
13440,527,1,唐,法通
13441,527,1,隋,明
13442,595,1,唐,弘智
13443,583,1,唐,道會
13444,595,1,唐,惠
13445,887,1,五代十國,錢元瓘
13446,928,1,五代十國,錢弘佐
13447,929,1,五代十國,錢俶
13448,583,1,唐,裴希仁
13449,586,1,唐,智勤
13450,505,1,南梁,植相
13451,505,1,南梁,鄭貞
13452,467,1,南梁,慧簡
13453,505,1,南梁,法愛
13454,505,1,南梁,蕭撝
13455,467,1,南梁,王建武
13456,510,1,北齊,道豐
13457,497,1,陳,傅弘
13458,553,1,隋,洪獻
13459,553,1,隋,僧綱
13460,514,1,隋,僧朗
13461,510,1,南北朝,慧峯
13462,510,1,陳,智琨
13463,480,1,隋,道仙
13464,480,1,隋,僧達
13465,478,1,南梁,蕭嶦
13466,518,1,隋,郭智辯
13467,478,1,南梁,李學祖
13468,518,1,隋,誌公
13469,518,1,隋,證公
13470,518,1,隋,杯度
13471,518,1,隋,法安
13472,555,1,隋,法濟
13473,524,1,隋,慧偘
13474,518,1,唐,賈逸
13475,518,1,隋,承卿
13476,524,1,隋,偲
13477,567,1,唐,轉明
13478,557,1,唐,叔休
13479,557,1,隋,炬
13480,569,1,唐,鮑子明
13481,559,1,唐,道順
13482,558,1,唐,張弘暢
13483,558,1,唐,張蘇
13484,558,1,唐,田薩埵
13485,591,1,唐,王摩訶
13486,557,1,唐,志褒
13487,586,1,唐,通達
13488,574,1,唐,薛萬均
13489,460,1,北齊,明琛
13490,460,1,北魏,智翼
13491,476,1,北周,香闍梨
13492,418,1,南梁,羅研
13493,516,1,北周,僧度
13494,543,1,隋,杜祈
13495,511,1,南梁,尚圓
13496,464,1,隋,法行
13497,526,1,南梁,智曠
13498,441,1,南梁,道穆
13499,441,1,南梁,田伯玉
13500,441,1,南梁,僧展
13501,441,1,南梁,僧安
13502,441,1,南梁,車綴
13503,526,1,南梁,張詮
13504,526,1,北齊,王琳
13505,527,1,唐,富上
13506,527,1,唐,趙仲舒
13507,527,1,唐,薊相
13508,538,1,唐,明恭
13509,493,1,隋,法進
13510,533,1,隋,郁九閭長卿
13511,533,1,隋,慈藏
13512,510,1,隋,道幽
13513,530,1,隋,法慶
13514,530,1,隋,大智
13515,772,1,唐,劉禹錫
13516,525,1,隋,道懿
13517,587,1,唐,李瓌
13518,527,1,隋,道辯
13519,527,1,隋,神辯
13520,527,1,隋,袁山松
13521,571,1,唐,法通
13522,571,1,唐,僧戡
13523,556,1,唐,大壯
13524,586,1,唐,法施
13525,571,1,唐,慧因
13526,571,1,隋,賢
13527,583,1,唐,蕭銑
13528,571,1,唐,盧行餘
13529,591,1,唐,李孝恭
13530,567,1,唐,法運
13531,575,1,隋,楊道生
13532,586,1,唐,法聰
13533,586,1,唐,慧敏
13534,428,1,北齊,劉謙之
13535,595,1,唐,法沖
13536,524,2,西魏,智仙
13537,508,1,唐,端
13538,508,1,唐,長藏師
13539,508,1,唐,真
13540,508,1,唐,玉
13541,508,1,唐,豐
13542,508,1,唐,明
13543,508,1,唐,胡明師
13544,508,1,唐,實
13545,508,1,唐,曠
13546,508,1,唐,弘智
13547,508,1,唐,伽
13548,508,1,唐,寶瑜
13549,508,1,唐,寶迎
13550,508,1,唐,道瑩
13551,1575,1,明,袁中道
13552,595,1,唐,鄭欽泰
13553,560,1,隋,智隱
13554,560,1,隋,闍提斯那
13555,1372,1,明,福慶
13556,527,1,唐,明璨
13557,560,1,隋,寶積
13558,851,1,唐 五代十國,鄭谷
13559,544,1,唐,曇瑎
13560,707,1,唐,諸葛節
13561,1126,1,南宋,周必大
13562,1538,1,明,張元忭
13563,546,1,隋 唐,法周
13564,546,1,唐,景暉
13565,556,1,唐,慧誕
13566,1538,2,明,李綵鳳
13567,607,1,唐,智光
13568,560,1,隋,寶憲
13569,560,1,隋,法朗
13570,560,1,隋,曇觀
13571,514,1,隋,靈達
13572,514,1,隋,金玄瓚
13573,560,1,隋,曇義
13574,1562,1,明,陶望齡
13575,560,1,隋,玄鏡
13576,560,1,隋,智揆
13577,560,2,隋,智曠
13578,560,1,隋,僧範
13579,560,1,隋,僧辯
13580,560,1,隋,蘇法會
13581,560,1,隋,道生
13582,560,1,隋,法揩
13583,1006,1,北宋,文彥博
13584,852,1,唐,楊行密
13585,1279,1,元,帖木兒不花 
13586,1329,1,明,行丕
13587,1320,1,元 明,劉承直
13588,819,1,唐,宗亮
13589,810,1,唐 五代十國,黃晟
13590,853,1,五代十國,錢鏵
13591,1146,1,南宋,趙愷
13592,1164,1,南宋,史彌遠
13593,536,1,隋,曇良
13594,560,1,隋,道嵩
13595,481,1,隋,悉
13596,483,1,北周,兌
13597,481,1,北周,導
13598,483,1,北周,法陀
13599,483,1,北周,王撰
13600,483,1,北周,普
13601,483,1,北周,智炎
13602,530,1,北周,柳白澤
13603,534,1,北周,杜映世
13604,530,1,隋,張暉
13605,530,1,tbd,張卿
13606,530,1,隋,程暉和
13607,530,1,隋,田遺生
13608,530,1,隋,田華嚴
13609,540,2,隋,長
13610,1524,2,明,陳太后
13611,548,1,隋 唐,王世充
13612,548,1,隋,楊侗
13613,621,1,唐,玄覽
13614,621,1,唐,超
13615,542,1,唐,法曠
13616,504,1,唐,榮
13617,486,1,北周,法建
13618,486,1,北周,尉遲迥
13619,493,1,南梁,蕭規
13620,520,1,唐,慧恭
13621,520,1,唐,慧遠
13622,510,1,隋,法泰
13623,1281,1,元,高納麟
13624,510,1,隋,彪
13625,1295,1,元,危素
13626,504,1,隋,楊勇
13627,1811,1,清,曾國藩
13628,587,1,唐,善慧
13629,563,1,唐,法誠
13630,563,1,唐,僧和
13631,563,1,唐,相
13632,563,1,唐,張靜
13633,577,1,唐,慧銓
13634,576,1,唐,智證
13635,1559,1,明,張然
13636,536,1,唐,遺俗
13637,536,1,唐,陽陸
13638,536,1,唐,智凱
13639,600,1,唐,李道宗
13640,536,1,唐,張鼎
13641,546,1,唐,法琰
13642,557,1,唐,神爽
13643,569,1,隋,立身
13644,565,1,隋,法稱
13645,565,1,隋,白雲
13646,569,1,隋,智雲
13647,1548,1,明,馮夢禎
13648,576,1,唐,慧震
13649,1536,1,明,宋應昌
13650,553,1,唐,智通
13651,553,1,唐,正道
13652,588,1,唐,智興
13653,1277,1,元,黃溍
13654,588,1,唐,善因
13655,547,1,唐,法素
13656,542,1,唐,僧晃
13657,542,1,北周,開
13658,490,1,隋,普濟
13659,596,1,唐,普濟
13660,1039,1,南宋,蘇轍
13661,806,1,唐,薛逢
13662,568,1,唐,慧雲
13663,568,1,唐,有達
13664,568,1,唐,胡秀才
13665,568,1,唐,曉
13666,568,1,唐,李五戒
13667,1525,1,明,汪道昆
13668,1585,1,明,黃道周
13669,538,1,北周,范延蒸
13670,538,1,隋,范兌
13671,538,1,隋,貞
13672,538,1,隋,園
13673,525,1,隋,傅繹
13674,522,1,陳,陳伯義
13675,538,1,隋,劉景安
13676,546,1,隋,陳仲寶
13677,538,1,隋,李子深
13678,541,1,隋,鮑亨
13679,541,1,隋,謝瑀
13680,544,1,唐,住力
13681,555,1,唐,輔公祐
13682,544,1,唐,智賾
13683,544,1,唐,慧安
13684,561,1,隋,善權
13685,568,1,陳,法綱
13686,524,1,隋,慧達
13687,1546,1,明,周應治
13688,575,1,唐,德美
13689,575,1,隋,靜默
13690,575,1,隋,道善
13691,732,1,唐,張嚴
13692,568,1,唐,洪湛
13693,568,1,唐,法朗
13694,568,1,唐,普興
13695,568,1,唐,法稜
13696,568,1,唐,杜楚客
13697,1512,1,明,殷邁
13698,1634,1,清,曹貞吉
13699,678,1,唐,李邕
13700,1565,1,明,王元翰
13701,1536,1,明,管志道
13702,1149,1,南宋,淨真
13703,1149,1,南宋,若平
13704,1179,1,宋,趙端明
13705,858,1,五代十國,高季興
13706,1102,1,南宋,了宣
13707,1107,1,北宋 南宋,善榮
13708,1298,1,元,拜住
13709,1233,1,元,盤谷
13710,1298,1,元,貢師泰
13711,1599,1,明,鐘岐仲
13712,1531,1,明,徹空
13713,1531,1,明,天然
13714,1275,1,元,玉庭罕
13715,1292,1,元,休耕逸
13716,676,1,唐,萬齊融
13717,1796,1,清,永明
13718,1796,1,清,月明
13719,1547,1,明,周汝登
13720,1567,1,明,田弘遇
13721,1271,1,元,道臻
13722,1271,1,元,淨琛
13723,1271,1,元,允中
13724,1271,1,元,有傳
13725,1303,1,明,脫驩
13726,1512,1,明,胡宗憲
13727,1241,1,宋,楊靜義
13728,1246,1,元,迦羅斯巴
13729,1250,1,元,瞿琴軒
13730,1269,1,元,康里慶童
13731,1537,1,明,王道顯
13732,1267,1,元,德謙
13733,1267,1,元,寧
13734,1267,1,元,忠
13735,1267,1,元,仙公
13736,1267,1,元,頙
13737,1267,1,元,乾陵一
13738,1267,1,元,聞
13739,1267,1,元,知揀
13740,1239,1,元,普喜
13741,1239,1,元,端無念
13742,1266,1,元,袁桷
13743,1272,1,元,虞集
13744,1249,1,元,胡長孺
13745,1258,1,元,鄧文原
13746,1213,1,南宋,賈似道
13747,1247,1,元,平山等
13748,1296,1,元,達識帖穆爾
13749,1270,1,元,柳貫
13750,1339,1,元 明,李文忠
13751,1289,1,元,古懷肇
13752,1233,1,南宋 元,徐天祐
13753,1231,1,南宋 元,王易簡
13754,1289,1,元,范
13755,1304,1,元,達普化
13756,1290,1,元,了定
13757,1370,1,明,善啟
13758,1357,1,明,沈民望
13759,1325,1,明,王汝玉
13760,1400,1,明,錢原溥
13761,1355,1,明,朱標
13762,1357,1,明,方孝孺
13763,1350,1,元 明,黃子澄
13764,1345,1,明,齊泰
13765,1358,1,明,張昺
13766,1335,1,元 明,謝貴
13767,1373,1,明,吳亮
13768,1522,1,明,松
13769,1521,1,明,秀
13770,1522,1,明,胡
13771,1524,1,明,承印
13772,1510,1,明,李石麓
13773,1494,1,明,真祥
13774,1531,1,明,百川海
13775,1465,1,明,張永
13776,1537,1,明,月溪
13777,1851,1,清 民國,徐琪
13778,1036,1,北宋,圓璣
13779,1537,1,明,李沖涵
13780,1533,1,明,袁黃
13781,1052,1,北宋,本宗
13782,1051,1,北宋 金,福安
13783,1133,1,金,夾谷清臣
13784,1101,1,金,王光道
13785,1101,1,金,福廣
13786,1101,1,金,福堅
13787,1113,1,金,苦瓜
13788,1132,1,金,德滿
13789,1090,1,南宋,秦檜
13790,1097,1,北宋 南宋,張浚
13791,1078,1,南宋,李光
13792,1080,2,南宋,韋氏
13793,1094,1,南宋,靈山希拱
13794,1078,1,宋,耿延禧
13795,1066,1,北宋,宗辯
13796,1036,1,北宋,維琳
13797,395,1,劉宋,宗
13798,1046,1,北宋,宗雅
13799,1097,1,南宋,宗範
13800,1093,1,北宋,瑞峯章
13801,703,1,唐,安祿山
13802,1707,1,清,高佳高晉
13803,1176,1,南宋,鄭清之
13804,1081,1,宋,法寧
13805,1049,1,北宋,妙空明
13806,1080,1,宋,柳約
13807,1068,1,北宋,朱諤
13808,1238,1,元,楊璉真加
13809,1080,1,宋,鄭績
13810,821,1,唐,高駢
13811,701,1,唐,王縉
13812,1093,1,南宋,安慧
13813,1132,1,南宋,張孝祥
13814,1093,1,北宋,文慧
13815,1524,1,明,耿定向
13816,1067,1,北宋,保壽樂
13817,1025,1,北宋,善月
13818,1100,1,南宋,張如瑩
13819,1020,1,北宋,南明
13820,721,1,唐,李陽冰
13821,1083,1,南宋,楚光
13822,1086,1,南宋,大圓
13823,1046,1,金,海慧
13824,1097,1,金,清慧
13825,1195,1,南宋,吳潛
13826,684,1,唐,高力士
13827,697,1,唐,郭子儀
13828,748,1,唐,鄭餘慶
13829,1059,1,北宋 南宋,南華昺
13830,1133,1,南宋,義堪
13831,1137,1,南宋,道欽
13832,1178,1,南宋,月石溪
13833,1048,1,北宋,禪惠
13834,1034,1,北宋,呂由誠
13835,1268,1,元,萬山壽
13836,690,2,唐,武氏
13837,674,1,唐,溫古
13838,705,1,唐,劉巨鱗
13839,852,1,唐 五代十國,智宣
13840,827,1,五代十國,常真
13841,831,1,五代十國,棲隱
13842,836,1,五代十國,亡名
13843,811,1,唐,慧沐
13844,772,1,唐,法真
13845,756,1,唐,雲邃
13846,742,1,唐,歡喜
13847,706,1,唐,慧��
13848,727,1,唐,尸羅迷伽
13849,688,1,唐,哥舒翰
13850,695,1,唐,李元琮
13851,704,1,唐,李輔國
13852,725,1,唐,李憲誠
13853,743,2,唐,瓊華真人
13854,725,1,唐,劉僊鶴
13855,619,1,唐,羅公遠
13856,702,1,唐,嚴郢
13857,703,1,唐,徐浩
13858,680,1,唐,李憲
13859,663,1,唐,阿史那獻
13860,686,1,唐,李業
13861,668,1,唐,悉達
13862,668,1,唐,無著
13863,676,1,唐,寶月
13864,672,1,唐,寶思
13865,672,1,唐,明畏
13866,734,1,唐,智慧
13867,691,1,唐,調伏軍
13868,707,1,唐,智護
13869,707,1,唐,進友
13870,707,1,唐,智友
13871,734,1,唐,達摩耶舍
13872,742,1,唐,朱泚
13873,737,1,唐,羅好心
13874,732,1,唐,良秀
13875,739,1,唐,超悟
13876,739,1,唐,辯空
13877,735,1,唐,王希遷
13878,743,1,唐,孟涉
13879,743,1,唐,馬有麟
13880,615,1,唐,玄覺
13881,555,1,唐,竇璡
13882,576,1,唐,高儉
13883,595,1,唐,盧承慶
13884,602,1,唐,玄楷
13885,612,1,唐,李儼
13886,627,1,唐,歐陽通
13887,541,1,唐,孫思邈
13888,946,1,北宋,張詠
13889,1053,1,北宋,晁補之
13890,1369,1,明,周忱
13891,585,1,唐,尉遲恭
13892,1121,1,南宋,伯華
13893,717,1,唐,惟慤
13894,661,1,唐,哥舒道元
13895,641,1,唐,賈膺福
13896,655,1,唐,霍嗣光
13897,651,1,唐,玄軌
13898,641,1,唐,思玄
13899,639,1,唐,懷度
13900,635,1,唐,靈辯 
13901,649,1,唐,般若提婆
13902,626,1,唐,薄塵
13903,640,1,唐,法明
13904,641,1,唐,處一
13905,649,1,唐,提雲若那
13906,1820,1,清,丁寶楨
13907,1372,1,明,朱椿
13908,1336,1,明,高啟
13909,649,1,唐,薛稷
13910,638,1,唐,徐彥伯
13911,1610,1,清,蔡毓榮
13912,788,1,唐,李德裕
13913,647,1,唐,魏知古
13914,656,1,唐,郭元振
13915,665,1,唐,陸象先
13916,662,1,唐,崔璩
13917,659,1,唐,徐堅
13918,662,1,唐,神暕
13919,662,1,唐,雲觀
13920,662,1,唐,承禮
13921,662,1,唐,塵外
13922,664,1,唐,深亮
13923,1285,1,元,張起巖
13924,662,1,唐,思忠
13925,1304,1,元,朵兒只
13926,662,1,唐,波若屈多
13927,662,1,唐,達摩
13928,662,1,唐,履方
13929,662,1,唐,宗一
13930,662,1,唐,慧覺
13931,1304,1,元,火你赤
13932,1624,1,清,照玉
13933,709,1,唐,善部末摩
13934,709,1,唐,舍那
13935,1610,1,明,印宗
13936,757,1,唐,智眞
13937,1447,1,明,萬安
13938,731,1,唐,悟空
13939,726,1,唐,楊襲古
13940,736,1,唐,大震
13941,736,1,唐,法超
13942,736,1,唐,善信
13943,741,1,唐,段明秀
13944,740,1,唐,牛昕
13945,740,1,唐,程鍔
13946,735,1,唐,蓮華
13947,724,1,唐,霍仙鳴
13948,746,1,唐,廣濟
13949,747,1,唐,道弘
13950,751,1,唐,鑒虛
13951,747,1,唐,智柔
13952,739,1,唐,李復
13953,713,1,唐,柳伉
13954,701,1,唐,德宣
13955,716,1,唐,法崇
13956,716,1,唐,慧靜
13957,797,1,唐,玄暢
13958,726,1,唐,劉闢
13959,750,1,唐,王承宗
13960,754,1,唐,歸登
13961,732,1,唐,孟簡
13962,755,1,唐,劉伯芻
13963,752,1,唐,蕭俛
13964,701,1,唐,薩婆達幹
13965,701,1,唐,舍利越摩
13966,702,1,唐,張韜光
13967,710,1,唐,文殊矢涅地
13968,710,1,唐,鄔不羼提
13969,710,1,唐,駄里巍地
13970,603,1,唐,尉遲敬宗
13971,594,1,北魏,尉遲孟都
13972,594,1,隋,尉遲羅迦
13973,596,1,唐,棲玄
13974,596,1,唐,明濬
13975,608,1,唐,拾得
13976,611,1,唐,慧德
13977,747,1,唐,三藏般若
13978,667,1,唐,大願
13979,641,1,唐,武平一
13980,630,1,唐,善妙
13981,628,1,新羅,表訓
13982,628,1,新羅,梵體
13983,628,1,唐,道身
13984,614,1,武周,會隱
13985,615,1,唐,玄則
13986,627,1,唐,王胄
13987,660,1,唐,玄奘
13988,674,1,唐,盧鴻一
13989,683,1,唐,邢和璞
13990,1335,1,明,寶曇
13991,683,2,唐,王媼
13992,681,1,唐,裴寬
13993,650,1,唐,賈曾
13994,773,1,唐,李渤
13995,1525,1,明,陳文燭
13996,1497,1,明,李元陽
13997,653,1,唐,長孫容
13998,676,1,唐,良秀
13999,676,1,唐,法修
14000,663,1,唐,李竫
14001,681,1,唐,尹謙
14002,691,1,唐,賈文瓌
14003,722,1,唐,魚朝恩
14004,1539,1,明,法本
14005,948,1,北宋,晁迥
14006,1629,1,明 清,朱彝尊
14007,718,1,唐,王珍
14008,987,1,北宋,張伯端
14009,1007,1,北宋,歐陽修
14010,718,1,唐,思貞
14011,779,1,唐,元稹
14012,1711,1,清,謝誾祚
14013,1034,1,北宋,王古
14014,707,1,唐,杜冕
14015,816,1,唐,行明
14016,1036,1,宋,太平俊
14017,1036,1,北宋,馮敢
14018,1036,1,北宋,段玘
14019,1036,1,北宋,宋放
14020,1036,1,北宋,祖思昱
14021,1047,1,北宋,蔡京
14022,733,1,唐,李自良
14023,720,1,唐,李輔光
14024,736,1,唐,癡人
14025,740,1,唐,齊抗
14026,749,1,唐,韋渠牟
14027,758,1,唐,武元衡
14028,752,1,唐,鄭絪
14029,759,1,唐,權德輿
14030,758,1,唐,李逢吉
14031,755,1,唐,錢徽
14032,749,1,唐,韋丹
14033,718,1,唐,嘉延
14034,718,1,唐,曇暉
14035,740,1,唐,毛瑛琦
14036,1199,1,南宋,大光
14037,739,1,唐,談筵
14038,1060,1,北宋,陳瓘
14039,1546,1,明,胡來貢
14040,1546,1,明,王象乾
14041,1065,1,北宋,清遠道人
14042,1083,1,北宋 南宋,李綱
14043,1110,1,南宋,慧綽
14044,1508,1,明,趙貞吉
14045,1511,1,明,陳以勤
14046,1512,1,明,張暹
14047,735,1,唐,田敦
14048,769,1,唐,識微
14049,769,1,唐,道巽
14050,769,1,唐,志真
14051,769,1,唐,悟極
14052,770,1,唐,崔恭
14053,717,1,唐,辯智
14054,706,1,唐,喬琳
14055,717,1,唐,如
14056,768,1,唐,崔龜從
14057,758,1,唐,拯
14058,1258,1,元,至美
14059,799,1,唐,張義潮
14060,1258,1,元,無文傳
14061,1360,1,明,楊升
14062,814,1,唐,法信
14063,1547,1,明,圓廣
14064,761,1,唐,陳圖南
14065,761,1,唐,陳憲
14066,775,1,唐,杜元穎
14067,811,1,唐,固律師
14068,773,1,唐,楊敬之
14069,770,1,唐,楊汝士
14070,774,1,唐,高元裕
14071,772,1,唐,楊魯士
14072,786,1,唐,楊漢公
14073,756,1,唐,李貽孫
14074,832,1,唐,郭遵泰
14075,813,1,唐,李商隱
14076,885,1,唐,覺輝
14077,754,1,唐,文暢
14078,722,1,唐,李泌
14079,511,1,北齊,陸法和
14080,765,1,唐,柳仲郢
14081,840,1,五代十國,彥暉
14082,833,1,唐,湄元旭
14083,865,1,五代十國,令諲
14084,757,1,唐,韋應物
14085,852,1,五代十國,貞辯
14086,856,1,五代十國,李克用
14087,827,1,五代十國,虛受
14088,836,1,五代十國,可周
14089,836,1,唐,雲表
14090,863,1,五代十國,貞誨
14091,848,1,五代十國,孔勍
14092,822,1,唐,法貞
14093,825,1,唐,仁楚
14094,670,1,唐,蘇頲
14095,828,1,唐,曹松
14096,825,1,唐,維摩
14097,836,1,五代十國,劉仁恭
14098,832,1,五代十國,王處直
14099,879,1,五代十國,王晏休
14100,882,1,五代十國,馮道
14101,888,1,五代十國,李從榮
14102,816,1,唐,李洞
14103,845,1,唐,孫偓
14104,836,1,五代十國,趙鳳
14105,885,1,唐,馬裔孫
14106,856,1,五代十國,竇夢徵
14107,876,1,五代十國,符蒙
14108,858,1,五代十國,李詳
14109,860,1,唐,淨休
14110,877,1,五代十國,巨岷
14111,815,1,唐,宣遠
14112,877,1,五代十國,恒超
14113,1354,1,明,迦也失
14114,877,1,五代十國,李君
14115,879,1,五代十國,僧照
14116,848,1,唐,馬郁
14117,887,1,五代十國,李守貞
14118,1357,1,明,侯顯
14119,897,1,五代十國,從隱
14120,875,1,五代十國,夢江
14121,850,1,五代十國,宗季
14122,850,1,唐,巨信
14123,833,1,唐,羅隱
14124,876,1,五代十國,智佺
14125,1609,1,明,吳偉業
14126,1359,1,明,葛哩麻
14127,909,1,五代十國,奉晏
14128,903,1,北宋,陳思讓
14129,864,1,五代十國,希覺
14130,890,1,五代十國,法雲
14131,910,1,北宋,傅章
14132,871,1,五代十國,祕
14133,871,1,五代十國,清朗
14134,910,1,五代十國,道雅
14135,902,1,五代十國,廣智
14136,915,1,北宋,道深
14137,919,1,五代十國 北宋,繼倫
14138,905,1,五代十國,王朴
14139,842,1,五代十國,修進
14140,842,1,五代十國,省倫
14141,1404,1,明,朱成鍊
14142,937,1,北宋,有興
14143,937,1,北宋,文偃
14144,951,1,北宋,衛紹欽
14145,1359,1,明,朱棡
14146,621,1,唐,劉志略
14147,622,1,唐,智遠
14148,696,1,唐,房琯
14149,663,1,唐,宋璟
14150,692,1,唐,盧奕
14151,1265,1,元,正順
14152,693,1,唐,裴冕
14153,631,1,隋,覺
14154,631,1,唐,如
14155,635,1,武周,約
14156,1306,1,元,雲寂溫
14157,1107,1,南宋,張掄
14158,660,1,唐,宣
14159,674,1,唐,興
14160,674,1,唐,宣
14161,602,1,唐,統
14162,693,1,唐,遠
14163,662,1,唐,��
14164,658,1,唐,余少興
14165,658,1,唐,余仁
14166,667,1,唐,李思絢
14167,667,1,唐,超
14168,658,1,唐,韋利器
14169,671,1,唐,許思恭
14170,711,1,唐,李揆
14171,709,1,唐,劉長卿
14172,708,1,唐,蕭定
14173,617,1,唐,院朗
14174,647,1,唐,吳文渙
14175,556,1,唐,恒
14176,556,1,唐,衛文昇
14177,645,1,唐,智元
14178,645,1,唐,韓閏
14179,1543,1,明,吳寶秀
14180,673,1,唐,嚴浚
14181,1543,1,明,曹學程
14182,688,1,唐,張均
14183,697,1,唐,韋陟
14184,1540,1,明,朱俊柵
14185,677,1,唐,玄至
14186,698,1,唐,趙思侃
14187,697,1,唐,善運
14188,710,1,唐,馮子通
14189,664,1,唐,法密
14190,664,1,唐,韋銑
14191,693,1,唐,希玄
14192,684,1,唐,李憕
14193,664,1,唐,徐嶠
14194,656,1,唐,王琚
14195,679,1,唐,趙頤貞
14196,712,1,唐,孫朝進
14197,697,1,唐,朱光暉
14198,701,1,唐,袁守宏
14199,726,1,唐,道密
14200,675,1,唐,智德
14201,675,1,唐,志誠
14202,713,1,唐,大濟
14203,704,1,唐,景超
14204,771,1,唐,劉軻
14205,715,1,唐,吳貞
14206,719,1,唐,黃鳳
14207,705,1,唐,楊綰
14208,712,1,唐,第五琦
14209,741,1,唐,王顏
14210,741,1,唐,丘丹
14211,755,1,唐,崇珪
14212,233,2,晉,淨撿
14213,233,1,晉,法始
14214,764,1,唐,楊元卿
14215,679,1,唐,圓
14216,722,1,唐,鮑防
14217,698,1,唐,包佶
14218,715,1,唐,志滿
14219,716,1,唐,光瑤
14220,682,1,唐,武宣
14221,735,1,唐,李兼
14222,748,1,唐,齊映
14223,716,1,唐,王僚
14224,663,1,唐,道翹
14225,668,1,唐,田神功
14226,783,1,唐,吳元濟
14227,721,1,唐,李鄘
14228,684,1,唐,道義
14229,233,1,晉,曇摩羯多
14230,233,1,晉,道場
14231,721,1,唐,李道古
14232,757,1,唐,劉濟
14233,777,1,唐,義圓
14234,736,1,唐,祝安
14235,736,1,唐,祝皎
14236,718,1,唐,僧崇
14237,718,1,唐,僧如
14238,707,1,唐,寶修
14239,732,1,唐,長孫冽
14240,732,1,唐,長孫利涉
14241,1580,1,明,朱敏淳
14242,675,1,唐,張懷瓘
14243,747,1,唐,李望
14244,747,1,唐,李胄
14245,730,1,唐,靈鑒
14246,748,1,唐,慧真
14247,638,1,唐,掘多
14248,785,1,唐,王鐸
14249,779,1,唐,牛僧孺
14250,717,1,唐,李諷
14251,703,1,唐,李卓
14252,747,1,唐,智通
14253,733,1,唐,李抱真
14254,726,1,唐,馬燧
14255,735,1,唐,王武俊
14256,686,1,唐,朱滔
14257,761,1,唐,董叔經
14258,771,1,唐,靈準
14259,773,1,唐,楊潛
14260,746,1,唐,皇甫鎛
14261,774,1,唐,韋處厚
14262,755,1,唐,靈彖
14263,729,1,唐,王潛
14264,732,1,唐,盧涇
14265,757,1,唐,裴常棣
14266,728,1,唐,暠
14267,778,1,唐,劉
14268,786,1,唐,契元
14269,740,1,唐,甄公
14270,707,1,唐,辯初
14271,736,1,唐,皓月
14272,731,1,唐,廬元顥
14273,736,1,唐,宗
14274,773,1,唐,李紳
14275,771,1,唐,法昕
